machine_id,defect_flag,temp_zone1,temp_zone2,pressure_main,vibration_motor,voltage_input,usage_hours,error_count_history
NRM-0334,0,60.26420806539936,48.22145763130627,103.28347129832214,0.773173067037198,223.26146990927273,4747,2
DEF-0461,1,72.55925191643794,60.82159165950506,88.40371679995518,1.3894522318606346,198.18204773210357,14133,47
DEF-0468,1,80.12016000005723,59.420539693194335,73.80241269317222,1.5991264729382269,194.19631279344068,7782,35
DEF-0269,1,71.50190380730754,59.384108925949754,106.78894417162894,1.8259040628878158,200.01525654830593,13174,44
DEF-0188,1,70.05939836533724,64.95176705518753,62.23589463157098,3.254771073492294,196.71213882610638,5574,13
DEF-0293,1,56.360487785791946,54.00947968367891,70.902603461362,3.490905638432897,195.57355309081984,7479,34
NRM-0476,0,55.7003392324758,40.8145493319248,99.70639786447686,0.5893073013881424,220.39922083680557,6412,2
NRM-0111,0,55.28684152689112,43.8952886924762,95.35928680860475,0.5145449254806574,220.37459109964644,7047,2
DEF-0300,1,87.96443076805188,57.466947466501914,52.238503464037066,1.340047856386998,207.42233684320718,9796,42
NRM-0470,0,53.429289093042094,34.231347131042696,102.23490858504925,0.37228283497099396,223.30661927435705,8115,2
NRM-0340,0,46.03936786807332,48.369824294761514,108.46199001194056,0.5529130525068722,218.9937915511572,9312,4
DEF-0039,1,65.81874139386322,57.92734097305054,91.20298068811222,1.7855037810966214,193.32591376302634,19599,48
DEF-0151,1,61.01107507746449,57.22226633593289,97.37689583099419,2.892335657362213,191.98109880468965,19736,14
DEF-0093,1,61.01626609823052,48.368241432501115,112.6620482717179,1.0112720953162828,199.98470034139203,16246,6
DEF-0008,1,51.53321902638654,55.59704366976447,73.0417154297765,2.6075431061024177,197.9106139735652,18986,39
DEF-0071,1,47.41260513576886,64.43031780123077,87.94383268437221,2.6601075353387382,184.14567085934794,14550,34
DEF-0062,1,56.244382119680395,58.82575833205346,75.19156188490612,2.1070691770004344,188.95438805219507,12483,32
DEF-0346,1,68.82254939144919,55.98011463179632,123.61701853531096,2.1717748512232022,182.873928610637,14215,45
NRM-0075,0,52.87516517554509,50.27772301065988,113.75361515268665,0.39699834472886164,219.35528289830953,6570,1
DEF-0309,1,72.61803778086784,62.793848922803136,103.7631780999618,0.5380744612541902,202.7898442457646,12980,19
NRM-0485,0,51.90129713037961,40.82155497489982,105.4861009580322,0.6734374825655478,219.00529125717182,429,3
NRM-0379,0,47.904610470281774,43.19211344278303,97.47640294906442,0.4685926618814741,223.70682159579965,901,2
DEF-0140,1,88.09722755406187,56.680515432266674,107.50654371575455,3.7968868462301724,187.1501983117133,17513,30
DEF-0357,1,52.7351791019151,69.4118092925674,101.7946906482067,3.3221421398408255,195.6555104534296,9402,13
NRM-0452,0,44.93961278635115,55.47824108735225,102.65741191103295,0.28344301034616665,220.3563648921157,6863,2
DEF-0169,1,64.75895121847499,68.42824150709582,83.0955683370923,3.8857722019885186,200.37541410517983,6560,49
NRM-0343,0,55.53728465334476,38.88911967424494,102.09855410179338,0.49215270526025123,216.49042251575523,3908,0
NRM-0080,0,53.10373777639712,50.200942823963764,92.97999351809452,1.0290073580830317,218.20501687366558,3886,2
NRM-0038,0,55.97610335760857,47.39101130950879,99.68945335039908,0.7457678590145107,221.37880987356053,1509,0
DEF-0274,1,62.42459779938251,56.35272651945131,77.83180179216677,3.247447796736985,200.24827088930172,13078,44
NRM-0163,0,47.23970999111299,38.823597526168626,94.38923381059502,0.44473607297471046,218.36792420921145,8634,3
DEF-0149,1,68.43109082951759,63.262673468797395,61.611810220440546,2.273512799011797,190.58986329396285,9543,28
DEF-0256,1,66.89847836212464,62.88379033096536,117.92708675504447,1.6386478646198959,193.251939066111,6733,18
DEF-0004,1,69.17011109663176,64.16230928560579,85.59901280462007,2.476129144512201,195.4756289215857,15233,13
DEF-0046,1,65.01813611194676,63.77967640895826,119.00313944144987,2.8310998698006458,197.8388418387881,19593,32
NRM-0243,0,40.333549641672136,48.443040268450154,99.60351671235777,0.4042027905848769,224.58642201139864,9973,0
NRM-0267,0,56.36285081464285,48.94392491563651,101.31540400856112,0.3075602101356671,220.65067859195,1528,2
NRM-0100,0,45.07098095666087,43.57922451035601,105.9738143093847,0.6789294375147744,217.25428109703788,1705,2
DEF-0105,1,52.049212279363836,52.48617491184698,86.08897252662271,1.5996647938024888,194.25481666635235,17951,29
DEF-0177,1,47.602862212219,61.87140027788653,88.69732834304712,3.1458344998488674,188.77116970450152,15238,5
NRM-0259,0,56.94512181481381,48.97128339081035,107.33412208202384,0.6378006288082814,218.9628967855778,4969,1
DEF-0167,1,80.23684199440605,61.96631575691839,100.22167620535929,2.036429380743944,200.44504990892386,13442,11
NRM-0131,0,51.09173216698949,54.44997448660258,103.41067983372791,0.5375863304542298,221.3446023951733,3261,1
DEF-0419,1,58.8776326549225,60.4980287826072,65.10366621782906,0.7841578379598096,197.664166503984,16582,28
DEF-0384,1,61.41390680542458,55.87970579230494,100.58047815342677,1.8990991544588434,189.14165070966354,13463,35
DEF-0036,1,69.49774038488734,68.89462171942981,79.99584937565231,1.1465453949997575,198.2839866558199,11971,11
DEF-0376,1,67.13903868201481,59.05293164509225,66.89628551953385,4.086708987881369,197.74615398250825,15521,23
NRM-0192,0,50.22745738165376,47.791682116058524,109.28323718280977,0.40364680578130496,220.64891720870503,9396,3
NRM-0387,0,49.56841827277533,39.98708205127976,99.78575972202306,0.5372921750271319,219.5243587647878,9525,0
DEF-0163,1,69.78872163931835,55.165119284353935,89.2843296578703,2.497117968727545,189.2081765540373,18397,32
DEF-0049,1,58.77300480179406,64.42495233593333,83.03205377032548,2.0022102680749767,193.2225567954182,12668,49
DEF-0019,1,64.73486124550783,57.791169883869934,88.73752372228233,3.4896128583491692,187.86760557637223,18949,6
DEF-0084,1,69.96578158964799,59.028743058829825,86.906415615662,0.677639665751554,198.98742102239157,10966,10
NRM-0274,0,52.59435590220061,47.47902510513786,100.0080951567847,0.5829545781577582,223.2086782166172,6443,1
NRM-0221,0,52.09668234886982,51.01768290953346,101.71616899200038,0.47686115877829266,222.27922588114689,329,4
DEF-0407,1,48.76444761976867,65.62176679935251,84.98884153530089,2.9516847407148803,189.90167830653942,13367,42
NRM-0465,0,47.394323021034744,43.78716908984428,101.15956591281224,0.3931608145562176,213.87108626248354,4280,3
NRM-0056,0,48.129098620049085,44.22217152739082,103.83098004587053,0.7020827652501311,222.44742068133857,9390,0
NRM-0363,0,53.2952717195671,46.384972602135626,106.78670233373087,0.6645434749000878,222.44876334023513,155,4
NRM-0167,0,51.11936905133297,50.65575639143089,100.51477208494455,0.7133437660108654,219.3561737177398,6259,3
NRM-0434,0,55.83582008737189,40.871522865496715,90.06012166596197,0.11933590459393592,218.3826769920886,356,0
DEF-0371,1,57.50188592833541,62.81158310311629,96.25895171787279,3.4101649621718226,196.74797499680147,8619,41
NRM-0406,0,47.54021547565259,51.640284444934835,95.1361774162,0.5813244068445348,219.65474173141834,4884,0
DEF-0230,1,72.32345054421646,53.80852155811977,96.64209571531373,3.4647414460932704,193.4645255764445,19889,17
NRM-0017,0,52.86195155587838,43.36088236828652,98.30753017853851,0.7992204466851119,219.04802279522727,817,1
NRM-0453,0,44.23266002674345,40.12226736046467,103.48795367811958,0.4443848655903373,217.42354268895502,4708,2
NRM-0190,0,50.5526765873697,41.868423619084965,102.4703195948776,-0.07092533258087824,218.2862962697444,4152,2
NRM-0181,0,58.659497336815015,53.095046436436505,99.22692929226547,0.6582059719915806,220.8227917543167,9045,3
DEF-0236,1,71.07131100783619,66.55579443159053,71.21116481451757,2.098030010471507,196.40589781134727,14805,45
DEF-0136,1,65.82283989275425,65.32740187532676,82.24067324849442,3.627477952148464,206.49449061809625,8511,48
NRM-0313,0,51.404816605825495,43.89478768231475,100.34684901329035,0.5385193837462611,224.784219270548,164,3
NRM-0014,0,40.24449067980687,45.7179396825258,90.91010387306423,0.6519424590968337,219.811082571116,908,2
DEF-0370,1,64.0776579536672,62.00912927017001,96.1148438043742,2.9230144846332586,189.71264403902094,12594,43
DEF-0342,1,61.72105283487082,60.77595341929489,102.37647397001452,1.8062958274312797,191.7094175546237,7624,47
NRM-0082,0,47.01288317428386,50.38950869726663,97.22972353293608,0.8198313369057229,222.40202952234378,3038,3
DEF-0328,1,86.10354367820395,54.15727842671696,109.21101687840591,2.805471248672787,195.81530533714707,6863,49
DEF-0383,1,73.20555419006372,51.37096635604701,79.83653021496518,3.455287522437898,190.0941723443016,18722,18
DEF-0436,1,54.2212818862281,56.55641166788543,71.18551705596373,1.3232729942499213,194.06614042902353,10626,15
NRM-0308,0,56.92894711179904,45.93957355595958,96.35112358412819,0.5029638463125926,217.98766617516975,1923,4
DEF-0202,1,62.2467677649457,63.75687993537973,101.20747836389371,1.9393346569071315,199.01450809072844,12227,43
DEF-0333,1,69.85962282927271,56.90381767510279,94.69678244620896,3.7316854784012117,191.5192382051844,12427,34
NRM-0357,0,53.27215513552811,49.386752533698484,99.01609525561508,0.5619675186399845,221.32220555536236,9877,1
DEF-0181,1,74.70298887260061,60.86954020828252,106.34155064040651,2.0868408466225477,195.22121927111885,15573,6
DEF-0326,1,45.75188322037334,59.606911807292576,138.8197093973119,1.5044332801297329,185.92563477812888,6946,15
NRM-0446,0,55.51608786026829,52.209712009763,101.09481957927987,0.33163567362636953,215.12937533643424,1398,0
DEF-0356,1,46.12175160749647,56.374334532418196,108.6608084379328,1.8413126363372616,198.14357930400152,11155,20
NRM-0137,0,48.42451633483945,46.59762335391478,108.26808634246143,0.5279774465678255,221.99223642982227,8144,0
NRM-0086,0,43.015329542660204,46.693491844195925,106.02337219996852,0.37518025753485795,216.75721168775567,4440,4
DEF-0420,1,58.31929347902229,65.0276761298728,72.8169267300162,1.4093019002230733,198.53818211854244,19432,25
DEF-0107,1,76.26565029547757,62.226994122058706,90.21317833224296,4.32132130111907,186.85348694722873,13533,32
DEF-0175,1,78.80091354147451,62.00812752745737,79.71584578377288,2.7590401020847564,193.54255010503255,16244,45
DEF-0139,1,67.3421473253652,56.75724071970315,102.0278599806025,2.719204628068457,195.2515326137766,12486,28
DEF-0405,1,49.634763850562166,62.757381376197614,95.10883824600745,2.8125567367425153,188.3676393584446,13801,34
DEF-0411,1,71.97776901011213,62.30164936589907,69.75676727738445,1.1249992857102682,201.37494559650023,6526,14
DEF-0158,1,68.42725346377703,62.28376609576892,98.54650920348305,2.858166848013852,198.2136137993377,5959,48
DEF-0125,1,57.742561868465344,58.874970483148125,108.11388255645393,2.6843897716828025,197.16154365595386,14442,38
DEF-0055,1,71.67056103469791,59.93876613576543,76.54118442771252,2.560643646554981,191.61419144243945,14348,39
NRM-0074,0,45.704862305656455,49.06774019985275,91.67553789935526,0.7840353925386747,219.31223561037467,8631,3
DEF-0488,1,70.05404273430997,60.979226235053424,100.42531042632335,1.3302202082481263,189.1386977355425,17225,42
NRM-0079,0,59.15196928064083,52.65097599431676,103.3246358115087,0.31508717712438006,216.80480166080915,3440,4
NRM-0410,0,47.610738019824126,39.3863168731566,109.87867934036322,0.2832529260119667,220.01392844688388,1444,3
DEF-0459,1,60.36832386927209,62.19331103175542,92.0170926309437,2.6716539226988116,199.84511686809395,14136,42
DEF-0484,1,49.468679466311706,58.49251318239563,93.73768007570845,1.7852054128899133,190.92702603414781,14536,47
NRM-0198,0,53.60546398243048,43.359423334157285,98.31174635203426,0.4299109031527567,218.85010008922626,3482,3
NRM-0394,0,53.246377882656056,43.219566878399455,102.26811479998545,0.3481494304342825,220.6383203550178,8023,2
DEF-0374,1,79.19603004513637,56.99788217130647,62.00190072959076,3.306010951869538,191.57685087119998,15195,31
NRM-0011,0,51.406107757382294,40.615347746081724,94.42608047641743,0.048773538501411084,218.6736131032493,5344,0
NRM-0460,0,52.14556732564556,48.98023787042875,97.32702250673813,0.34556830596370297,220.95273231293868,6207,4
DEF-0290,1,65.38865562048564,60.77157915816793,120.62618865844279,3.2538497682142946,205.99763315580668,12155,18
DEF-0495,1,60.07244788805921,66.11541533547663,86.11718399445253,2.782003974685504,192.1482431679316,16744,42
DEF-0457,1,65.03695671847848,60.47578261341232,78.77180798068893,3.1002295280647583,197.99615973556485,11336,19
NRM-0427,0,44.39593946555512,42.11699111628514,96.31020721837491,0.15670336465111076,217.25671071209223,1885,1
NRM-0365,0,45.408939167451045,41.75563500316158,104.1591381107265,0.34245196782087384,218.52400410010776,656,3
NRM-0005,0,49.67666235004804,52.47125623128166,102.18167594207755,0.35709709351885227,221.79394887724095,1115,2
DEF-0321,1,60.27909422302873,60.30557804683694,97.4092780799058,3.2691373482940342,185.8763797654963,14495,39
NRM-0418,0,53.35698685670643,50.8939816389276,112.7173132982862,0.2987548304367048,220.26125481755003,873,4
DEF-0183,1,59.632614597584904,60.95468875386658,76.58155151379324,1.795114280378831,203.07979251669371,7289,28
NRM-0151,0,51.79651290042877,49.11597051346443,103.41595455182656,0.5310599682964879,216.33121738743884,1272,0
NRM-0324,0,52.544952604277704,45.459354667901,101.48902940985158,0.9205204869792541,219.8721030146387,3008,0
NRM-0382,0,50.51429288966167,45.746709555299404,92.94471584466959,0.6606309485228044,220.479255036478,4763,0
NRM-0317,0,49.292351813310766,45.28558920275587,101.42412639311819,0.38891104142699967,220.04373148436446,4762,1
DEF-0474,1,62.832449835138284,61.148555084011484,89.541314707448,3.4384260270605655,199.2355915948982,19943,42
DEF-0068,1,56.72106921084287,58.480677822845365,93.63500529124669,4.13791913690419,195.57430734106947,9363,5
DEF-0396,1,61.334989444878985,53.599373465334054,88.31628799572512,3.062363033525494,196.32322002560645,5887,37
DEF-0308,1,65.5557555999816,72.73416640724322,85.48117147009798,2.2461235258171133,201.657394036989,6628,42
DEF-0287,1,67.2006963296672,61.411038214449675,101.19840143521604,2.196536064129337,189.30666030764544,11701,42
DEF-0351,1,57.38592456715195,58.356907621255075,99.04781146623515,2.064708798308646,194.18603546963854,9213,14
NRM-0085,0,60.33953169081776,52.48715841589813,109.28851171768866,0.4793137551419432,217.5218945949467,5114,2
NRM-0456,0,49.841144136016226,55.189287751183485,98.62226510802137,0.39308504759529794,220.6922275736025,7134,3
DEF-0476,1,57.82081109252398,58.84737687409874,107.69587812541066,2.6552861047626863,192.343928526962,8416,45
NRM-0228,0,50.6202255921336,41.87057734549258,100.47867916933282,0.38133502207401315,218.92307707875491,5292,0
NRM-0490,0,58.431817388709604,41.81288043559636,106.89208394007953,0.4664388910507067,216.86304886783728,5976,4
NRM-0469,0,59.803719766990575,37.765493545958215,106.29354729099134,0.33943939733017214,216.90083787170968,3182,0
DEF-0148,1,64.58378506707486,62.78028323914428,81.87151313417178,3.0111128367494184,202.83653933319476,14739,43
NRM-0191,0,44.369730195444745,40.99621223636891,93.67787540191219,0.6047554423117357,222.46112085773842,6454,1
NRM-0415,0,46.90913418826368,45.38381475165361,93.07788422820782,0.5367598745986859,219.17122041606953,8383,4
NRM-0047,0,42.055907623398895,43.34939953016775,98.94166509034412,0.37445321878309884,219.42392225215585,7854,2
DEF-0443,1,67.85344840443251,64.71284274268095,102.90684072633306,4.1619039964729945,202.1064149147625,16441,16
NRM-0328,0,56.51532490166221,42.41696907363219,93.30258422344664,0.49403663666623443,218.20605539180175,9135,4
NRM-0127,0,58.80494792612676,51.57075905673893,97.7919738828949,0.37557443254865713,218.89262451594067,6778,1
DEF-0334,1,86.09444594642459,63.92300159218354,115.87675998387859,3.037648415275014,196.95306588864682,10776,38
DEF-0250,1,82.26963851233405,58.00181907192699,93.37027088627829,3.2460726654984717,187.90817133533483,7023,43
NRM-0019,0,46.9391654142259,44.40368763204876,101.36796908169725,0.3190216147904267,218.06378342334176,6501,3
NRM-0439,0,48.467164775605006,40.09337031741268,92.97591528036247,0.5214415924080267,219.36230728901054,9380,0
NRM-0412,0,46.77829866489008,31.304298969312637,105.9307273702115,0.8080647959639772,218.89364550930546,3103,0
DEF-0226,1,73.77078769350588,63.3678257159335,115.71790602290598,1.6524915649526877,196.90179265191958,16221,18
NRM-0444,0,65.49149717035628,43.70912430984283,102.55062180625038,0.3701270360772238,220.5904651500812,767,0
DEF-0441,1,50.337921691038346,60.95317795632512,104.11965871151226,1.6739808771779683,196.98963524973405,14897,17
DEF-0364,1,65.3786191500895,62.92286313974784,90.0570461418478,1.1989445168307327,192.35031115268757,16837,26
DEF-0424,1,65.98462817074203,65.60368722408326,79.85543692925062,3.270595989909235,184.6933727202943,9733,47
DEF-0429,1,65.0337550659716,62.74439421909478,123.28801907942668,2.7014694004988953,190.41557654140718,9927,33
DEF-0057,1,67.03822727527466,57.644808471908384,93.48074906036454,1.3415325268021407,187.96268112811723,13691,21
NRM-0492,0,45.292627237972255,34.55214881415094,106.58427829809949,0.45471665373094766,220.09932066763315,1440,0
NRM-0447,0,53.42081604304477,45.10008984149615,110.00096091761087,0.6107136543527247,220.9015140234247,4965,1
DEF-0404,1,76.89911397241168,65.06837870271931,66.37530795850464,3.2408499022495727,198.27800713774755,17700,8
NRM-0123,0,48.36651893406818,40.08103041154589,104.95399044176104,0.48153172740162953,217.41842226769882,9843,3
DEF-0238,1,79.55618690081117,68.996357875095,101.18701876590606,2.9747433385548874,190.73131732657544,18070,21
NRM-0033,0,41.68686838874323,50.88603399026125,103.18676841437697,0.5920511727020252,222.6182887738352,9423,2
NRM-0252,0,54.63240937552608,46.1433151406836,108.64942699341722,0.20459702743711436,217.67228456448035,8888,3
NRM-0499,0,42.17688936332098,42.14687165859359,101.01797548467653,0.5925874809388819,220.26767716361454,4933,1
NRM-0206,0,56.97312694105588,39.77392818839645,98.01802239911773,0.4662069586674978,216.55764834942056,2681,2
DEF-0425,1,70.50986657571313,62.8630405395705,95.23035677635869,2.7508303738268123,190.59283195770962,13306,40
DEF-0303,1,67.68661426683772,57.82084829539244,91.03941090823335,2.2651689262739465,195.56567118839985,10002,17
NRM-0471,0,53.11543673944548,50.06722879941882,106.06184058950952,0.5188558587228559,217.9272702317358,4188,4
NRM-0135,0,47.11124745922912,41.38004834128695,99.02304824411488,0.40961012561762444,218.42132298856066,4923,4
DEF-0251,1,47.39191188019224,65.83274295488503,81.40503292513581,2.6448932081688485,190.82118932489544,7563,33
NRM-0153,0,53.844198379844485,43.164647970091636,96.47588914501009,0.9969939907173309,222.5052314392391,4711,1
NRM-0307,0,54.40433665347039,56.027647841327074,105.99668390464126,0.24818687481385074,221.5740331392818,1988,3
NRM-0281,0,55.83392496601604,46.991338860896626,101.07753511592054,0.5410029545741856,221.60110777617348,695,0
NRM-0390,0,45.35233461377501,45.361511813450655,101.49471393065657,0.5509934004045387,220.59131480169344,6751,3
NRM-0154,0,48.01402341927006,39.48865129772072,101.73780806901776,0.5173395398828793,220.71133789712647,5300,1
NRM-0401,0,51.29384902621961,47.52290907238695,103.13269181668471,0.2520875427839521,216.99425878263523,1606,4
NRM-0289,0,47.88082289050312,46.072672135146064,108.73777453811631,0.45647636396570374,219.66746221255923,3970,0
NRM-0036,0,56.193478845322,51.55577934056299,103.80710883698497,0.24800370431233681,219.27918002886028,6997,2
NRM-0368,0,56.99848069486174,46.83324906073647,100.17709945891217,0.4311754526874338,219.833566259532,6943,1
NRM-0022,0,56.051217502534385,43.65491726792589,97.04591450632097,0.6310081227563579,221.27132319350193,6056,1
DEF-0216,1,45.06069163731964,66.09168657792691,52.2744232119749,2.522562169217542,205.95953677372208,16421,28
NRM-0110,0,56.37695368999508,44.24142783211386,102.66679622352724,0.6678937009036809,222.4363894235085,3039,3
NRM-0132,0,52.5678421367669,54.33518554405614,97.82759643725177,0.1968579323197515,220.1447270219816,4251,0
NRM-0020,0,48.059510464502,38.05507431913771,96.54312751293033,0.7090269096768539,221.64661890420837,9648,3
DEF-0345,1,66.10889478887768,57.92770949114837,80.87120870990368,2.3651946952521055,195.99743971138707,8607,48
NRM-0420,0,53.93203105997908,42.20226857355266,85.8348485492863,0.7718378988328051,221.52101223916827,965,1
NRM-0416,0,50.472538265236956,39.758744181404744,98.84987346042998,0.6940202188025307,218.44692731091726,7841,1
DEF-0012,1,58.851242405826895,61.664462202444646,69.28924463591622,2.2753549667785973,194.70091368169165,10116,36
DEF-0164,1,70.2488877866395,68.90812545212684,76.85521998038728,2.53012818653435,193.65406934159304,19451,30
DEF-0017,1,59.93356780368476,69.72557807243393,87.69995313725789,1.7744102196760956,190.91322922438584,12994,36
DEF-0288,1,59.27702947215934,53.39496752067415,86.42582308950625,1.6890096068673088,194.51138473464542,15096,29
NRM-0143,0,53.10760924307945,44.37786338446791,97.15486318862403,0.3891324065373338,223.87997678295267,3328,3
DEF-0378,1,66.12515711588114,64.91576105459929,80.155359131546,1.8658445742511374,198.7305049343466,18869,32
DEF-0389,1,58.82746813453077,53.504416778494665,71.66682286990618,3.346565637555126,199.68780061102382,5174,49
NRM-0493,0,54.98350687119761,47.31131232227102,93.8371197269226,0.45936385267582386,218.45536431455434,287,4
DEF-0079,1,78.66874267444524,64.25701046189414,75.18096231305188,2.522896447654261,199.8431157815221,10870,49
DEF-0450,1,57.927066193640385,60.62682657882584,107.4209818114711,1.850994304690246,196.84300414560101,9460,31
NRM-0186,0,49.4313071340768,45.359320822291664,98.245576131855,0.2448407689400072,219.8572162633787,3655,1
NRM-0413,0,48.73024146801382,46.12208603972058,102.50895583888821,0.43203099163112696,218.2310143626786,1889,4
NRM-0304,0,47.89228892170341,42.768687566499345,104.77968737882182,0.5277305250945705,218.04724070295984,5293,3
DEF-0215,1,53.09351427821299,57.246364879556815,102.19791610279346,2.859208770735149,192.3474618853092,15382,26
NRM-0282,0,48.67197719856947,43.00060880665814,99.42679582246804,0.5528536543291274,219.6997660974924,3554,0
DEF-0373,1,65.66095559655773,57.2135984981865,68.14743195910016,5.296702231680079,187.68297020786656,9422,7
NRM-0188,0,48.46917071072245,48.67299064151498,103.38590843362523,0.5365058560794878,220.02175751640445,5111,0
DEF-0217,1,71.80657939531544,68.8710625206901,93.9039833755159,2.2108913862545294,192.74949433154887,12693,13
NRM-0048,0,55.34479767637569,45.45594136921891,97.1902687615245,0.7029290772878823,218.36456904853975,9143,4
DEF-0209,1,85.79945923690522,60.98083772789364,80.9716918319815,3.0050330266081344,187.21692014601598,13258,48
NRM-0250,0,58.88043640190032,42.696124931341735,96.15218809417438,0.6094605349553948,222.72816387493003,1890,2
DEF-0305,1,53.3455732977998,63.439316635935086,96.29498283897104,2.198403872666371,197.87889891333225,10443,34
NRM-0199,0,48.23777567111991,43.6366098420995,101.21505928504851,0.5157586036415692,220.3347249070234,9673,3
NRM-0097,0,49.203322876520986,42.63067564920235,98.17100163603249,0.5000373329269947,222.30121510118613,3439,4
DEF-0315,1,78.2634219798722,60.53580113891122,107.95036226481956,2.7174985302160137,200.7905542401215,18120,35
DEF-0286,1,59.05633627653794,59.03838043463818,82.45282122147627,3.655197332459637,196.71306199106945,12568,43
DEF-0009,1,73.87748459593357,55.80391238388681,85.36181436223178,2.765010745122851,199.8777256356118,8104,27
DEF-0492,1,65.852094496339,45.044320145496386,87.19655762757023,1.1956214050278877,201.02997258273408,16273,23
NRM-0425,0,53.72723641028466,46.66499740616433,99.01499259111829,0.5599032929021698,219.0995671711232,5408,2
NRM-0466,0,51.91824572459385,46.89490345261013,103.43583639270483,0.42390151288984457,219.12989653523618,3916,1
NRM-0229,0,54.96464884647764,37.242438754705354,103.31025917379236,0.7377193646174016,223.69872428277276,826,4
NRM-0428,0,47.322214601506026,41.21284612623605,94.09356596663586,0.5061072989990701,222.35851866922025,8052,3
NRM-0251,0,43.10598347707387,44.959433991941246,100.79044612661592,0.44449114873688966,222.58254767803174,910,3
DEF-0119,1,68.33643531450598,71.39239364094203,48.239936567969664,3.1957923521827305,200.28562466678156,6304,43
DEF-0416,1,69.65584016541032,66.71437106474706,95.94945006899032,1.448910833618098,190.991064236455,15327,8
DEF-0267,1,65.35147881424508,65.06033932351929,55.737782137764896,2.691446773456277,202.14662131356428,6633,10
DEF-0311,1,73.45601514466951,54.0318158412176,103.78731260415002,3.300465854434383,191.64689895461677,8259,48
NRM-0351,0,48.10772673211272,46.31951558609379,99.22225265685337,0.7000258671507963,224.87448515184843,156,3
NRM-0062,0,52.41347025808077,40.362439032372976,100.54260638036178,0.41643233517572936,218.01667911473268,7445,0
NRM-0041,0,46.334219014450014,45.55638384026638,100.76217383437093,0.7364468057876631,222.32139800719438,7797,2
DEF-0082,1,56.260258805149036,59.98352039836323,125.61494105238583,3.3116261541498386,192.79747720563236,11738,46
NRM-0332,0,45.36003125165751,48.80732882492218,103.5232704349967,0.570284954988397,219.96099094291827,4707,1
NRM-0197,0,48.8114447892706,43.095017970333046,102.73136804778832,0.34992779429163784,217.50747197213113,9319,3
NRM-0187,0,53.62298498221232,44.2004198858228,104.68252058365243,0.15837612107837404,225.2753897759278,6338,0
NRM-0008,0,55.159339912674156,51.72901633681435,103.68626266471598,0.2816777610743584,218.7263471005533,1173,0
NRM-0012,0,47.490141463176535,43.68372584868185,98.90288037038246,0.48221605989624755,219.022624739698,4366,4
DEF-0280,1,58.965777012402775,61.38531375218756,82.14005139816966,1.4942309801139702,197.41886370475922,5645,23
DEF-0471,1,61.479443922880634,63.734617345355296,119.34627379782677,3.3725788689198675,201.4525770943528,5226,22
DEF-0340,1,75.6020990749888,73.7983001945554,95.88623950768151,2.092829099434001,194.87212843904004,17237,38
NRM-0325,0,48.2342298102721,41.06622436448886,103.34561995514649,0.3857260481424531,218.91504890012035,6322,0
NRM-0316,0,53.66414540910873,38.62883940461602,105.24241325525296,0.5975549642168676,218.53153335605793,121,4
NRM-0230,0,44.71301071128051,48.14990420173767,95.65373822392041,0.4314069667686692,220.76616431408965,3070,0
DEF-0128,1,81.54978375736584,56.478604347050535,75.82963968695354,4.342329518178491,199.9286135841178,11960,21
DEF-0133,1,73.86517412569054,60.48060388470492,83.06587066942436,2.1524030180541476,193.4541393826568,18409,7
DEF-0440,1,52.68531251405791,66.53742094771673,73.51157624462785,2.2185406621302226,198.19634768928458,6812,30
DEF-0379,1,48.74964030753092,53.094451220426265,110.77723387818486,3.04172776965263,193.17318504613635,19208,7
DEF-0118,1,61.330268011196175,62.36198321419679,92.49622723144333,1.7192161533666663,194.90055135254605,9831,21
NRM-0285,0,49.9006947609605,52.13652682144608,97.90282623670724,0.6512976708632197,216.17187985882506,1321,4
NRM-0105,0,47.84437215212451,42.852674282494206,104.41523063850515,0.530604518745177,219.1936214668924,7137,1
DEF-0359,1,61.024701790445405,61.56034798897484,92.24897505095086,2.004052650076083,207.0368879196561,10243,27
DEF-0281,1,62.64584378086778,61.383545219524926,100.98210845227673,1.6122835963833941,190.80087376273917,18269,7
NRM-0064,0,42.11501758904502,40.98587778024579,99.63013568202811,0.48486687913483395,223.9450843535796,3722,1
DEF-0027,1,62.73277544450638,64.2699889324745,116.82890785988194,2.95351525662967,194.1774978291905,7200,33
NRM-0260,0,61.07772308102382,47.783679194179676,94.6251768613709,0.5249093604047709,218.40074035166592,6476,1
DEF-0320,1,46.98942265847261,57.286631001329894,78.18324372137641,2.0033219213991074,194.15928090707604,18291,25
NRM-0147,0,54.23966086676632,38.0853252484161,94.09548274214598,0.298605345639617,219.37456839996526,6373,3
NRM-0331,0,50.205625343209384,45.42259237907663,96.43207665046413,0.13584794443959675,218.58845303380926,7067,0
DEF-0354,1,79.11876518894528,57.24544408722573,64.55731398456618,2.2371720732298144,192.79015901372895,11091,31
NRM-0263,0,54.31455371479107,47.40130250702963,94.72446162259776,0.6645565561668005,218.07469797616204,1064,0
NRM-0067,0,55.891140464412814,47.797885307552335,95.93234825316883,0.47972434874715997,219.01445454351412,9416,1
NRM-0327,0,54.21353009349225,43.034481248310605,95.64394498825772,0.32215126222117973,220.3885228193585,4136,1
DEF-0182,1,61.78376863954037,57.74497484935036,92.23765890517403,2.117855883284635,191.8806490199494,10178,9
